frame,time_sec,LShoulder_Xcam,LShoulder_Ycam,LShoulder_Zcam,LHip_Xcam,LHip_Ycam,LHip_Zcam,LKnee_Xcam,LKnee_Ycam,LKnee_Zcam,LAnkle_Xcam,LAnkle_Ycam,LAnkle_Zcam,LHeel_Xcam,LHeel_Ycam,LHeel_Zcam,LBigToe_Xcam,LBigToe_Ycam,LBigToe_Zcam,RShoulder_Xcam,RShoulder_Ycam,RShoulder_Zcam,RHip_Xcam,RHip_Ycam,RHip_Zcam,RKnee_Xcam,RKnee_Ycam,RKnee_Zcam,RAnkle_Xcam,RAnkle_Ycam,RAnkle_Zcam,RHeel_Xcam,RHeel_Ycam,RHeel_Zcam,RBigToe_Xcam,RBigToe_Ycam,RBigToe_Zcam
26,0.8666666666666667,-0.1297885775566101,-0.20730262994766235,0.9130000472068787,-0.13505902886390686,-0.005779534578323364,0.8020000457763672,-0.24058249592781067,-0.3080369830131531,0.8800000548362732,-0.19728806614875793,-0.28726714849472046,0.8470000624656677,-0.20655092597007751,-0.3057040870189667,0.8470000624656677,-0.2171708345413208,-0.29963597655296326,0.8560000658035278,-0.3173283636569977,-0.2198079377412796,0.987000048160553,-0.2547492980957031,-0.0015281147789210081,0.8660000562667847,-0.22288815677165985,-0.2851242125034332,0.8600000143051147,-0.20232856273651123,-0.28523218631744385,0.8410000205039978,-0.2186930626630783,-0.2717147171497345,0.862000048160553,-0.22651657462120056,-0.31925398111343384,0.8740000128746033
27,0.9,-0.1297885775566101,-0.20730262994766235,0.9130000472068787,-0.13270139694213867,-0.005678644869476557,0.7880000472068787,-0.24140265583992004,-0.3090870976448059,0.8830000162124634,-0.19658927619457245,-0.28624966740608215,0.8440000414848328,-0.2060631960630417,-0.3049822151660919,0.8450000286102295,-0.2156486064195633,-0.2975357174873352,0.8500000238418579,-0.3157208263874054,-0.21869443356990814,0.9820000529289246,-0.2526901066303253,-0.0015157627640292048,0.859000027179718,-0.22236981987953186,-0.2844611406326294,0.8580000400543213,-0.2016068398952484,-0.28421470522880554,0.8380000591278076,-0.21843935549259186,-0.27139949798583984,0.8610000610351562,-0.22599823772907257,-0.31852343678474426,0.8720000386238098
28,0.9333333333333333,-0.12907780706882477,-0.20616735517978668,0.9080000519752502,-0.1320277750492096,-0.005649819038808346,0.784000039100647,-0.24167606234550476,-0.3094371557235718,0.8840000629425049,-0.19658927619457245,-0.28624966740608215,0.8440000414848328,-0.20557548105716705,-0.30426037311553955,0.843000054359436,-0.2156486064195633,-0.2975357174873352,0.8500000238418579,-0.3163638412952423,-0.21913982927799225,0.984000027179718,-0.2518076002597809,-0.0015104691265150905,0.8560000658035278,-0.22236981987953186,-0.2844611406326294,0.8580000400543213,-0.20184741914272308,-0.2845538556575775,0.8390000462532043,-0.2181856483221054,-0.2710842788219452,0.8600000143051147,-0.2252207100391388,-0.3174275755882263,0.8690000176429749
29,0.9666666666666667,-0.12836693227291107,-0.206621453166008,0.9100000262260437,-0.13118577003479004,-0.0056137870997190475,0.7790000438690186,-0.23989242315292358,-0.30838704109191895,0.8810000419616699,-0.1947389394044876,-0.29403531551361084,0.8400000333786011,-0.2016068398952484,-0.3042798340320587,0.8380000591278076,-0.2156486064195633,-0.2993859350681305,0.8500000238418579,-0.315826952457428,-0.2180263102054596,0.9790000319480896,-0.2551616430282593,-0.0015192920109257102,0.8610000610351562,-0.22185148298740387,-0.28379806876182556,0.8560000658035278,-0.20222587883472443,-0.2915850281715393,0.8330000638961792,-0.17944420874118805,-0.3027642071247101,0.8870000243186951,-0.2244432121515274,-0.31633177399635315,0.8660000562667847
30,1.0,-0.12836693227291107,-0.206621453166008,0.9100000262260437,-0.1291649341583252,-0.005527310073375702,0.7670000195503235,-0.23934783041477203,-0.3076869547367096,0.8790000677108765,-0.19311612844467163,-0.2915850281715393,0.8330000638961792,-0.20112566649913788,-0.30355364084243774,0.8360000252723694,-0.21539489924907684,-0.2990337312221527,0.8490000367164612,-0.3155043423175812,-0.21780361235141754,0.9780000448226929,-0.2545689344406128,-0.0015157627640292048,0.859000027179718,-0.22159230709075928,-0.28346651792526245,0.8550000190734863,-0.2017403393983841,-0.29088491201400757,0.831000030040741,-0.17843268811702728,-0.3010575473308563,0.8820000290870667,-0.2244432121515274,-0.31633177399635315,0.8660000562667847
31,1.0333333333333334,-0.12808480858802795,-0.20616735517978668,0.9080000519752502,-0.12899652123451233,-0.005520103964954615,0.7660000324249268,-0.23907552659511566,-0.3073368966579437,0.878000020980835,-0.19288428127765656,-0.29123497009277344,0.8320000171661377,-0.2008850872516632,-0.30319052934646606,0.8350000381469727,-0.2141263782978058,-0.29727262258529663,0.8440000414848328,-0.31453654170036316,-0.2171355038881302,0.9750000238418579,-0.2551616430282593,-0.0015192920109257102,0.8610000610351562,-0.22159230709075928,-0.28346651792526245,0.8550000190734863,-0.20125481486320496,-0.2901848554611206,0.8290000557899475,-0.17782579362392426,-0.3000335693359375,0.8790000677108765,-0.22366568446159363,-0.3152359127998352,0.8630000352859497
32,1.0666666666666667,-0.1279316246509552,-0.2085244506597519,0.9140000343322754,-0.12866075336933136,-0.004704769235104322,0.7690000534057617,-0.23730173707008362,-0.3062867820262909,0.8750000596046448,-0.19243589043617249,-0.2919350564479828,0.8340000510215759,-0.19997192919254303,-0.30409932136535645,0.8350000381469727,-0.21060609817504883,-0.2971312999725342,0.8410000205039978,-0.31421393156051636,-0.21691280603408813,0.9740000367164612,-0.2505784034729004,-0.0033698121551424265,0.8550000190734863,-0.23675933480262756,-0.2894342243671417,0.8730000257492065,-0.20010653138160706,-0.28983479738235474,0.8280000686645508,-0.19676002860069275,-0.30337095260620117,0.8330000638961792,-0.1893976479768753,-0.2999577522277832,0.8490000367164612
33,1.1,-0.12695184350013733,-0.20692744851112366,0.9070000648498535,-0.12782420217990875,-0.004674179013818502,0.7640000581741333,-0.23594573140144348,-0.3045365810394287,0.8700000643730164,-0.19151292741298676,-0.2905348837375641,0.8300000429153442,-0.19877448678016663,-0.3022783696651459,0.8300000429153442,-0.2096043974161148,-0.29571807384490967,0.8370000123977661,-0.31356874108314514,-0.21646739542484283,0.9720000624656677,-0.252043753862381,-0.0033895187079906464,0.8600000143051147,-0.2370305210351944,-0.28976577520370483,0.8740000128746033,-0.19913983345031738,-0.2884346544742584,0.8240000605583191,-0.19581520557403564,-0.30191418528556824,0.8290000557899475,-0.18828222155570984,-0.29819121956825256,0.8440000414848328
34,1.1333333333333333,-0.12709181010723114,-0.20715558528900146,0.9080000519752502,-0.1281588226556778,-0.004686414729803801,0.7660000324249268,-0.23838655650615692,-0.3076869547367096,0.8790000677108765,-0.19151292741298676,-0.2905348837375641,0.8300000429153442,-0.19925345480442047,-0.30300673842430115,0.8320000171661377,-0.21010525524616241,-0.2964246869087219,0.8390000462532043,-0.3132461607456207,-0.21624469757080078,0.971000075340271,-0.2514576315879822,-0.0033816362265497446,0.8580000400543213,-0.23730173707008362,-0.29009732604026794,0.8750000596046448,-0.1993815004825592,-0.2887846827507019,0.8250000476837158,-0.19605140388011932,-0.3022783696651459,0.8300000429153442,-0.18872839212417603,-0.2988978326320648,0.8460000157356262
35,1.1666666666666667,-0.12679319083690643,-0.20829631388187408,0.9130000472068787,-0.13011610507965088,-0.005678644869476557,0.7880000472068787,-0.2349942922592163,-0.3064303398132324,0.8700000643730164,-0.19060523808002472,-0.2905348837375641,0.8300000429153442,-0.1964845061302185,-0.30064883828163147,0.8280000686645508,-0.21102279424667358,-0.29551154375076294,0.8390000462532043,-0.3111223578453064,-0.21624469757080078,0.971000075340271,-0.2518076002597809,-0.0015104691265150905,0.8560000658035278,-0.23553450405597687,-0.289102703332901,0.8720000386238098,-0.19823870062828064,-0.2884346544742584,0.8240000605583191,-0.19467349350452423,-0.30064883828163147,0.8280000686645508,-0.18713723123073578,-0.29692041873931885,0.843000054359436
36,1.2,-0.12665431201457977,-0.20806816220283508,0.9120000600814819,-0.12780439853668213,-0.005577755160629749,0.7740000486373901,-0.23553450405597687,-0.307134747505188,0.8720000386238098,-0.1894570142030716,-0.2887846827507019,0.8250000476837158,-0.1952979862689972,-0.29883328080177307,0.8230000138282776,-0.21102279424667358,-0.29551154375076294,0.8390000462532043,-0.31016111373901367,-0.21557658910751343,0.968000054359436,-0.2512192726135254,-0.001506939996033907,0.8540000319480896,-0.23607471585273743,-0.28976577520370483,0.8740000128746033,-0.1977575272321701,-0.2877345383167267,0.8220000267028809,-0.1934979110956192,-0.29883328080177307,0.8230000138282776,-0.18536131083965302,-0.29410266876220703,0.8350000381469727
37,1.2333333333333334,-0.12679319083690643,-0.20829631388187408,0.9130000472068787,-0.12780439853668213,-0.005577755160629749,0.7740000486373901,-0.23472417891025543,-0.30607810616493225,0.8690000176429749,-0.1892273724079132,-0.2884346544742584,0.8240000605583191,-0.1952979862689972,-0.29883328080177307,0.8230000138282776,-0.21026822924613953,-0.2944548726081848,0.8360000252723694,-0.31016111373901367,-0.21557658910751343,0.968000054359436,-0.25151342153549194,-0.0015087045030668378,0.8550000190734863,-0.2349942922592163,-0.28843963146209717,0.8700000643730164,-0.1977575272321701,-0.2877345383167267,0.8220000267028809,-0.19373303651809692,-0.29919642210006714,0.8240000605583191,-0.18513932824134827,-0.29375046491622925,0.8340000510215759
38,1.2666666666666666,-0.1251058131456375,-0.20616735517978668,0.9080000519752502,-0.12728598713874817,-0.005592167843133211,0.7760000228881836,-0.23567451536655426,-0.312698632478714,0.8690000176429749,-0.18832623958587646,-0.2884346544742584,0.8240000605583191,-0.19643643498420715,-0.3009900450706482,0.8240000605583191,-0.20719307661056519,-0.2926937937736511,0.831000030040741,-0.311219722032547,-0.21557658910751343,0.968000054359436,-0.24789148569107056,-0.0014981171116232872,0.8490000367164612,-0.23148387670516968,-0.2864503860473633,0.8640000224113464,-0.19500605762004852,-0.286334365606308,0.8180000185966492,-0.21043436229228973,-0.2660408616065979,0.8440000414848328,-0.22194765508174896,-0.318820059299469,0.8600000143051147
39,1.3,-0.12317687273025513,-0.20298856496810913,0.8940000534057617,-0.12580972909927368,-0.005527310073375702,0.7670000195503235,-0.23323370516300201,-0.3094601035118103,0.8600000143051147,-0.18764057755470276,-0.2873845100402832,0.8210000395774841,-0.1952444612979889,-0.2991636395454407,0.8190000653266907,-0.20544777810573578,-0.2902282774448395,0.8240000605583191,-0.3096121847629547,-0.21446307003498077,0.9630000591278076,-0.24643158912658691,-0.0014892943436279893,0.8440000414848328,-0.2298763543367386,-0.2844611406326294,0.8580000400543213,-0.194290891289711,-0.28528425097465515,0.815000057220459,-0.20918771624565125,-0.264464795589447,0.8390000462532043,-0.21885071694850922,-0.31437140703201294,0.8480000495910645
40,1.3333333333333333,-0.12248796224594116,-0.20185327529907227,0.8890000581741333,-0.125645712018013,-0.005520103964954615,0.7660000324249268,-0.232962504029274,-0.30910027027130127,0.859000027179718,-0.1878691166639328,-0.2877345383167267,0.8220000267028809,-0.19476766884326935,-0.2984330654144287,0.8170000314712524,-0.20569710433483124,-0.29058048129081726,0.8250000476837158,-0.3096121847629547,-0.21446307003498077,0.9630000591278076,-0.24467970430850983,-0.0014787069521844387,0.8380000591278076,-0.22907258570194244,-0.28346651792526245,0.8550000190734863,-0.19452928006649017,-0.285634309053421,0.8160000443458557,-0.2089383900165558,-0.26414957642555237,0.8380000591278076,-0.21885071694850922,-0.31437140703201294,0.8480000495910645
41,1.3666666666666667,-0.12233587354421616,-0.20613788068294525,0.8950000405311584,-0.12594854831695557,-0.005570549052208662,0.7730000615119934,-0.23269130289554596,-0.30874043703079224,0.8580000400543213,-0.18718348443508148,-0.2875758111476898,0.8190000653266907,-0.19452928006649017,-0.29984402656555176,0.8160000443458557,-0.20494909584522247,-0.2931023836135864,0.8220000267028809,-0.3100201189517975,-0.21401765942573547,0.9610000252723694,-0.24823381006717682,-0.004260128829628229,0.8470000624656677,-0.22973860800266266,-0.2840644419193268,0.8540000319480896,-0.1933373212814331,-0.2847667634487152,0.8110000491142273,-0.20868904888629913,-0.2647453248500824,0.8370000123977661,-0.21756033599376678,-0.31251782178878784,0.843000054359436
42,1.4,-0.12042224407196045,-0.20291337370872498,0.8810000419616699,-0.12448213994503021,-0.005505691282451153,0.7640000581741333,-0.22997929155826569,-0.3051420748233795,0.8480000495910645,-0.18649782240390778,-0.28652241826057434,0.8160000443458557,-0.19095337390899658,-0.2943321764469147,0.8010000586509705,-0.2024558037519455,-0.28953665494918823,0.812000036239624,-0.3061489164829254,-0.21134522557258606,0.9490000605583191,-0.24530306458473206,-0.004209831822663546,0.8370000123977661,-0.22812452912330627,-0.28206866979599,0.8480000495910645,-0.19238373637199402,-0.2833622395992279,0.8070000410079956,-0.20619575679302216,-0.26158228516578674,0.8270000219345093,-0.21549570560455322,-0.30955204367637634,0.8350000381469727
43,1.4333333333333333,-0.12028555572032928,-0.20268306136131287,0.8800000548362732,-0.12448213994503021,-0.005505691282451153,0.7640000581741333,-0.22726726531982422,-0.3015436828136444,0.8380000591278076,-0.1853550672531128,-0.2847667634487152,0.8110000491142273,-0.1899998039007187,-0.2928623557090759,0.7970000505447388,-0.20195715129375458,-0.28882351517677307,0.8100000619888306,-0.3055036962032318,-0.21089981496334076,0.9470000267028809,-0.24559615552425385,-0.004214861895889044,0.8380000591278076,-0.22677944600582123,-0.28040555119514465,0.843000054359436,-0.19214534759521484,-0.2830111086368561,0.8060000538825989,-0.20494909584522247,-0.2600007653236389,0.8220000267028809,-0.21497954428195953,-0.30881059169769287,0.8330000638961792
44,1.4666666666666666,-0.11986555904150009,-0.20649069547653198,0.8840000629425049,-0.12431919574737549,-0.00383763643912971,0.7630000114440918,-0.23248694837093353,-0.30846962332725525,0.8470000624656677,-0.1853550672531128,-0.28653207421302795,0.8110000491142273,-0.19567114114761353,-0.2979239225387573,0.8060000538825989,-0.20702266693115234,-0.2927391529083252,0.8160000443458557,-0.3058919608592987,-0.21353992819786072,0.9450000524520874,-0.2417270392179489,-0.00417965417727828,0.831000030040741,-0.22624140977859497,-0.2815709114074707,0.8410000205039978,-0.2008230835199356,-0.2858254611492157,0.8090000152587891,-0.20609846711158752,-0.2638999819755554,0.8230000138282776,-0.21771247684955597,-0.3124370574951172,0.8330000638961792
45,1.5,-0.11878079921007156,-0.20462200045585632,0.8760000467300415,-0.12252692133188248,-0.003782310290262103,0.7520000338554382,-0.22809521853923798,-0.3026425540447235,0.831000030040741,-0.18375520408153534,-0.28405892848968506,0.8040000200271606,-0.1922723948955536,-0.2927490472793579,0.7920000553131104,-0.20423193275928497,-0.2887929379940033,0.8050000667572021,-0.30200761556625366,-0.21082830429077148,0.9330000281333923,-0.2396908402442932,-0.004144446458667517,0.8240000605583191,-0.2230132520198822,-0.2775532603263855,0.8290000557899475,-0.19858895242214203,-0.28264570236206055,0.800000011920929,-0.20309339463710785,-0.2600521147251129,0.8110000491142273,-0.21614430844783783,-0.31018659472465515,0.8270000219345093
46,1.5333333333333334,-0.11837401241064072,-0.20392122864723206,0.8730000257492065,-0.12252692133188248,-0.003782310290262103,0.7520000338554382,-0.22754625976085663,-0.30191418528556824,0.8290000557899475,-0.18375520408153534,-0.28405892848968506,0.8040000200271606,-0.1908157616853714,-0.2905312478542328,0.7860000133514404,-0.20321710407733917,-0.2873579263687134,0.8010000586509705,-0.3003891408443451,-0.20969846844673157,0.9280000329017639,-0.23910905420780182,-0.004134386777877808,0.8220000267028809,-0.22166816890239716,-0.27587923407554626,0.8240000605583191,-0.1980924904346466,-0.2819390892982483,0.7980000376701355,-0.20209170877933502,-0.2587694823741913,0.8070000410079956,-0.214314803481102,-0.30756106972694397,0.8200000524520874
47,1.5666666666666667,-0.11768829822540283,-0.20534072816371918,0.8750000596046448,-0.1226755678653717,-0.003812488168478012,0.7580000162124634,-0.2342400848865509,-0.30866295099258423,0.8400000333786011,-0.18509408831596375,-0.28831344842910767,0.7800000309944153,-0.17064376175403595,-0.27264639735221863,0.8170000314712524,-0.1636882722377777,-0.2759835720062256,0.8270000219345093,-0.30307066440582275,-0.21015042066574097,0.9300000667572021,-0.2421143352985382,-0.001446944777853787,0.8200000524520874,-0.22202907502651215,-0.2769988775253296,0.8220000267028809,-0.19660307466983795,-0.28154322504997253,0.7920000553131104,-0.1656675785779953,-0.29753997921943665,0.8370000123977661,-0.1784665584564209,-0.28961125016212463,0.800000011920929
48,1.6,-0.113653264939785,-0.19830048084259033,0.8450000286102295,-0.12235189229249954,-0.0038024289533495903,0.7560000419616699,-0.22420121729373932,-0.29543453454971313,0.8040000200271606,-0.1865178942680359,-0.2905312478542328,0.7860000133514404,-0.16667529940605164,-0.2663057744503021,0.7980000376701355,-1.3629473447799683,-2.2979719638824463,6.886000156402588,-0.30046358704566956,-0.20834267139434814,0.9220000505447388,-0.23886644840240479,-0.0014275345019996166,0.8090000152587891,-0.21689702570438385,-0.2705962359905243,0.8030000329017639,-0.19387246668338776,-0.2776328921318054,0.781000018119812,-0.16725102066993713,-0.30038386583328247,0.8450000286102295,-0.1777973175048828,-0.28852522373199463,0.7970000505447388
49,1.6333333333333333,-0.11257725954055786,-0.19642306864261627,0.8370000123977661,-0.12138085067272186,-0.0037722510751336813,0.7500000596046448,-0.22336465120315552,-0.2943321764469147,0.8010000586509705,-0.1867551952600479,-0.2909008860588074,0.7870000600814819,-0.16500437259674072,-0.26363605260849,0.7900000214576721,-1.4060962200164795,-2.3707222938537598,7.104000568389893,-0.2994859218597412,-0.20766475796699524,0.9190000295639038,-0.23650436103343964,-0.0014134179800748825,0.8010000586509705,-0.212575301527977,-0.2652045488357544,0.7870000600814819,-0.19337600469589233,-0.27692192792892456,0.7790000438690186,-0.16824068129062653,-0.3021612763404846,0.8500000238418579,-0.17690497636795044,-0.2870771586894989,0.7930000424385071
50,1.6666666666666667,-0.11074655503034592,-0.19733403623104095,0.8370000123977661,-0.12170903384685516,0.00030582823092117906,0.7420000433921814,-0.18096014857292175,-0.2689720690250397,0.7880000472068787,-0.19552063941955566,-0.2793565094470978,0.7740000486373901,-0.18666228652000427,-0.2578912675380707,0.7830000519752502,-0.19095337390899658,-0.3117678165435791,0.8010000586509705,-0.3035060465335846,-0.20866496860980988,0.9190000295639038,-0.23883375525474548,0.0003297339135315269,0.800000011920929,-0.19450122117996216,-0.27462655305862427,0.7870000600814819,-0.20203091204166412,-0.2789955735206604,0.7730000615119934,-0.1975415199995041,-0.2933082580566406,0.7820000648498535,-0.1916753500699997,-0.2905312478542328,0.7860000133514404
51,1.7,-0.10611557960510254,-0.1890823245048523,0.8020000457763672,-0.11908457428216934,0.00029923353577032685,0.7260000109672546,-0.18279731273651123,-0.27170273661613464,0.796000063419342,-0.19602584838867188,-0.28007835149765015,0.7760000228881836,-0.19214534759521484,-0.2654666304588318,0.8060000538825989,-0.18761587142944336,-0.3063187003135681,0.7870000600814819,-0.29789167642593384,-0.20480501651763916,0.9020000696182251,-0.22972822189331055,0.00031716280500404537,0.7695000171661377,-0.19202978909015656,-0.271136999130249,0.7770000100135803,-0.20333769917488098,-0.2808001935482025,0.7780000567436218,-0.19653108716011047,-0.29180794954299927,0.7780000567436218,-0.18948058784008026,-0.2872045636177063,0.7770000100135803
52,1.7333333333333334,-0.10426319390535355,-0.18578162789344788,0.7880000472068787,-0.11842846870422363,0.00029758489108644426,0.7220000624656677,-0.18440482020378113,-0.27409207820892334,0.8030000329017639,-0.19627845287322998,-0.28043925762176514,0.7770000100135803,-0.19047658145427704,-0.2631610631942749,0.7990000247955322,-0.18761587142944336,-0.3063187003135681,0.7870000600814819,-0.295910120010376,-0.20344266295433044,0.8960000276565552,-0.22778768837451935,0.0003144837392028421,0.7630000114440918,-0.19400693476200104,-0.27392861247062683,0.7850000262260437,-0.2030763328075409,-0.28043925762176514,0.7770000100135803,-0.19602584838867188,-0.2910577952861786,0.7760000228881836,-0.1902121752500534,-0.28831344842910767,0.7800000309944153
